dataset_item_id,route,latency_ms,total_latency_ms,queueing_time_ms,inference_time_ms,exact_match,ground_truth,answer,job_start_ts,inference_start_ts,inference_end_ts,prompt,number_of_words,number_of_characters,experiment_start_time_ms,experiment_end_time_ms,route_strategy,pattern,device_model,cloud_model
351,device,983.90,285941.00,284957.00,984.00,0,"FALSE","true",1764794938890,1764795223847,1764795224831,"Question: was the movie insomnia based on a book
                                        Context: Robert Westbrook adapted the screenplay to novel form, which was published by Alex in May 2002.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",44,391,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
352,device,1267.50,286216.00,284949.00,1267.00,0,"FALSE","true",1764794939898,1764795224847,1764795226114,"Question: can you score off a throw in in soccer
                                        Context: A goal cannot be scored directly from a throw-in; if a player throws the ball directly into their own goal without any other player touching it, the result is a corner kick to the opposing side. Likewise an offensive goal cannot be scored directly from a throw in; the result in this case is a goal kick for the defending team.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",90,623,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
353,device,1502.20,286731.00,285229.00,1502.00,1,"TRUE","true",1764794940901,1764795226130,1764795227632,"Question: was the king and i based on a true story
                                        Context: She became well-known with the publication of her memoirs, beginning with The English Governess at the Siamese Court (1870), which chronicled her experiences in Siam (modern Thailand), as teacher to the children of the Siamese King Mongkut. Leonowens' own account has been fictionalised in Margaret Landon's 1944 best-selling novel Anna and the King of Siam, as well as films and television series based on the book, most notably Rodgers and Hammerstein's 1951 hit musical The King and I.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",108,786,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
354,device,2668.10,288409.00,285741.00,2668.00,1,"TRUE","true",1764794941906,1764795227647,1764795230315,"Question: is the cast of mama mia the same
                                        Context: On June 1, 2017, it was announced that Seyfried would return as Sophie. Later that month, Dominic Cooper confirmed that he would return for the sequel, along with Streep, Firth and Brosnan as Sky, Donna, Harry, and Sam, respectively. In July 2017, Baranski was also confirmed to return as Tanya. On July 12, 2017, Lily James was cast to play the role of young Donna. On August 3, 2017, Jeremy Irvine and Alexa Davies were also cast in the film, with Irvine playing Brosnan's character Sam in a past era, and Hugh Skinner to play Young Harry, Davies as a young Rosie, played by Julie Walters. On August 16, 2017, it was announced that Jessica Keenan Wynn had been cast as a young Tanya, who is played by Baranski. Julie Walters and Stellan Skarsgård also reprised their roles as Rosie and Bill, respectively. On October 16, 2017, it was announced that singer and actress Cher had joined the cast, in her first on-screen film role since 2010, and her first film with Streep since Silkwood.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",203,1277,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
355,device,1800.80,289214.00,287413.00,1801.00,1,"FALSE","false",1764794942917,1764795230330,1764795232131,"Question: is father's day the same day every year
                                        Context: Father's Day is a celebration honoring fathers and celebrating fatherhood, paternal bonds, and the influence of fathers in society. In Catholic Europe, it has been celebrated on March 19 (St. Joseph's Day) since the Middle Ages. This celebration was brought by the Spanish and Portuguese to Latin America, where March 19 is often still used for it, though many countries in Europe and the Americas have adopted the U.S. date, which is the third Sunday of June. It is celebrated on various days in many parts of the world, most commonly in the months of March, April and June. It complements similar celebrations honoring family members, such as Mother's Day, Siblings Day, and Grandparents' Day.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",143,992,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
356,device,3372.20,291597.00,288225.00,3372.00,1,"FALSE","false",1764794943920,1764795232145,1764795235517,"Question: is there a season 9 of pretty little liars
                                        Context: After an initial order of 10 episodes, ABC Family ordered an additional 12 episodes for season one on June 28, 2010. The first season's ``summer finale'' aired on August 10, 2010, with the remaining 12 episodes began airing on January 3, 2011. On January 11, 2011, ABC Family picked up Pretty Little Liars for a second season of 24 episodes. It began airing on Tuesday, June 14, 2011. It was announced in June that a special Halloween-themed episode would air as part of ABC Family's 13 Nights of Halloween line-up. This increased the episode count from 24 to 25. On November 29, 2011, ABC Family renewed the series for a third season, consisting of 24 episodes. On October 4, 2012, ABC Family renewed the series for a fourth season, consisting of 24 episodes. On March 26, 2013, ABC Family renewed the series for a fifth season. On January 7, 2014, showrunner I. Marlene King wrote on Twitter that season 5 will have 25 episodes, including a holiday-themed episode. On June 10, 2014, it was announced that the show was renewed for an additional 2 seasons. Season 6 will air in mid-2015, and season 7 will air in mid-2016. It was announced by I. Marlene King that the sixth and the seventh season will consist of 20 episodes each. It was announced on August 29, 2016, that the show would be ending after the seventh season, and that the second half of the season would begin airing April 18, 2017.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",278,1697,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
357,device,1446.80,292051.00,290605.00,1446.00,1,"TRUE","true",1764794944929,1764795235534,1764795236980,"Question: are you required to complete the american community survey
                                        Context: Those who decline to complete the survey may receive visits to their homes from Census Bureau personnel. Because it is a mandatory survey, it is governed by federal laws that could impose a fine of as much as $5,000 for refusing to participate.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",72,560,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
358,device,1571.50,292633.00,291062.00,1571.00,0,"FALSE","true",1764794945934,1764795236996,1764795238567,"Question: is george washington university an ivy league school
                                        Context: The Ivy League is a collegiate athletic conference comprising sports teams from eight private universities in the Northeastern United States. The conference name is also commonly used to refer to those eight schools as a group beyond the sports context. The eight members are Brown University, Columbia University, Cornell University, Dartmouth College, Harvard University, the University of Pennsylvania, Princeton University, and Yale University. The term Ivy League has connotations of academic excellence, selectivity in admissions, and social elitism.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",106,866,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
359,device,1817.00,293462.00,291645.00,1817.00,1,"TRUE","true",1764794946938,1764795238583,1764795240400,"Question: can you take the money in who wants to be a millionaire
                                        Context: Who Wants to Be a Millionaire? is a British quiz show, created and produced by David Briggs, and made for the ITV network. The show's format, devised by Briggs, sees contestants taking on multiple-choice questions, based upon general knowledge, winning a cash prize for each question they answer correctly, with the amount offered increasing as they take on more difficult questions. To assist each contestant who takes part, they are given three lifelines to use, may walk away with the money they already have won if they wish not to risk answering a question, and are provided with a safety net that grants them a guaranteed cash prize if they give an incorrect answer, provided they reach a specific milestone in the quiz.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",155,1039,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
360,device,1767.00,294234.00,292467.00,1767.00,0,"FALSE","true",1764794947947,1764795240414,1764795242181,"Question: is the son of beast still at kings island
                                        Context: Son of Beast is also known for two major, non-fatal accidents. In 2006, damage to the track caused one of the trains to stop abruptly. Another setback occurred in 2009, when a woman claimed to have suffered a head injury. The ride was closed indefinitely, with the only reference of its existence appearing on a tombstone outside the new Banshee coaster (showing a simple logo of the ride and the dates 2000-2009). On July 27, 2012, the closure was made permanent, as Kings Island announced that the roller coaster would be dismantled and removed from the park.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",126,860,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
361,device,3492.10,296740.00,293248.00,3492.00,1,"TRUE","true",1764794948949,1764795242197,1764795245689,"Question: is chewing tobacco banned in major league baseball
                                        Context: Between 1920 until 1940, when baseball was Americas most popular sport, every team had a tobacco sponsor. It is common perception that many baseball players use tobacco. According to the MLB however this practice is changing and declining. One source states that a reason chewing tobacco usage increased among baseball players was the misconception that it improved concentration, overall performance and was less harmful than smoking a cigarette. Contrary to this, chewing tobacco does not have an established connection to the performance of baseball players. As more information about the dangers of chewing tobacco has come to light it has become stigmatized within baseball itself with players, staff and managers often having to ``sneak'' off to partake. These individuals understand that children will easily copy their actions and try to hide them now, as they are negative role models for youth. Most players have made attempts to quit, but the majority struggle in breaking their addiction. Lenny Dykstra, the former Philadelphia Phillies center-fielder, started dipping at a young age, unaware of how difficult quitting would be. He tells young children, ``They call me ``Nails'' because they say I'm as tough as nails. But I'm not tough enough to beat the spit-tobacco habit. Copy my hustle, copy my determination. But don't copy my spit-tobacco habit.'' In addition Major League Baseball has taken actions to lower tobacco usage amongst its players. This includes a complete ban on tobacco with fines for players and their managers if it is discovered. In the major leagues tobacco companies are no longer allowed to leave free products in stadium clubhouses for the players, with a ban effective December 5, 2016, in the new Collective Bargaining Agreement that prohibits players entering MLB for the first time from using tobacco. (Players who had experience in MLB prior to the day are grandfathered.) Baseball stadiums have stricter tobacco policies for patrons as well though the level of strictness varies per stadium.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",350,2345,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
362,device,1929.20,297679.00,295750.00,1929.00,0,"TRUE","false",1764794949954,1764795245704,1764795247633,"Question: did brendon urie wrote death of a bachelor
                                        Context: Death of a Bachelor is the fifth studio album by American rock band Panic! at the Disco, released January 15, 2016 on Fueled by Ramen and DCD2. It is the follow-up to the band's fourth studio album, Too Weird to Live, Too Rare to Die! (2013), with the entire album written and recorded by vocalist/multi-instrumentalist Brendon Urie, among external writers. It is the band's first album to not feature drummer Spencer Smith and also follows bassist Dallon Weekes' departure from the official line-up, subsequently becoming a touring member once again.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",118,851,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
363,device,1836.50,298529.00,296693.00,1836.00,1,"TRUE","true",1764794950956,1764795247649,1764795249485,"Question: is there silver in a 1971 silver dollar
                                        Context: In 1965, because of rises in bullion prices, the Mint began to strike copper-nickel clad coins instead of silver. No dollar coins had been issued in thirty years, but beginning in 1969, legislators sought to reintroduce a dollar coin into commerce. After Eisenhower died that March, there were a number of proposals to honor him with the new coin. While these bills generally commanded wide support, enactment was delayed by a dispute over whether the new coin should be in base metal or 40% silver. In 1970, a compromise was reached to strike the Eisenhower dollar in base metal for circulation, and in 40% silver as a collectible. President Richard Nixon, who had served as vice president under Eisenhower, signed legislation authorizing mintage of the new coin on December 31, 1970.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",159,1082,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
364,device,1547.10,299076.00,297529.00,1547.00,0,"FALSE","true",1764794951972,1764795249501,1764795251048,"Question: do you have to have a wicket keeper in cricket
                                        Context: There is no rule stating a team must play a wicket-keeper. On 5 June 2015 during a T20 Blast game between the Worcestershire Rapids and the Northamptonshire Steelbacks, Worcestershire chose not to play a wicket-keeper in the 16th over of the match. Their keeper, Ben Cox, became an extra fielder at fly slip while spinner Moeen Ali bowled. The umpires consulted with each other and agreed that there was nothing in the rules to prevent it from happening.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",108,758,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
365,device,1351.60,299440.00,298088.00,1352.00,1,"TRUE","true",1764794952974,1764795251062,1764795252414,"Question: is there a post credit scene in ifinity war
                                        Context: In a post-credits scene, Nick Fury transmits a signal as he, Maria Hill, and others disintegrate. The transmitter displays a starburst insignia on a red-and-blue background.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",55,474,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
366,device,1587.20,300032.00,298445.00,1587.00,1,"FALSE","false",1764794953983,1764795252428,1764795254015,"Question: does any structure separate the abdominal cavity and pelvic cavity
                                        Context: The ventral body cavity is a human body cavity that is in the anterior (front) aspect of the human body. It is made up of the thoracic cavity, and the abdominopelvic cavity. The abdominopelvic cavity is further divided into the abdominal cavity and pelvic cavity, but there is no physical barrier between the two. The abdominal cavity contains digestive organs, the pelvic cavity contains the urinary bladder, internal reproductive organs, and rectum.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",102,775,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
367,device,1384.30,300431.00,299047.00,1384.00,0,"TRUE","false",1764794954984,1764795254031,1764795255415,"Question: is devil may cry 5 set after 2
                                        Context: Devil May Cry 5 is an upcoming action-adventure hack and slash video game developed and published by Capcom. It is a continuation of the mainline series which began with Devil May Cry in 2001, to its most recent entry Devil May Cry 4, which was released in 2008.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",76,550,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
368,device,1234.50,300674.00,299440.00,1234.00,1,"FALSE","false",1764794955990,1764795255430,1764795256664,"Question: was the color purple based on a true story
                                        Context: The Color Purple is a 1982 epistolary novel by American author Alice Walker which won the 1983 Pulitzer Prize for Fiction and the National Book Award for Fiction. It was later adapted into a film and musical of the same name.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",70,525,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
369,device,1818.90,301507.00,299688.00,1819.00,1,"TRUE","true",1764794956991,1764795256679,1764795258498,"Question: is petroleum an example of a fossil fuel
                                        Context: A fossil fuel is a fuel formed by natural processes, such as anaerobic decomposition of buried dead organisms, containing energy originating in ancient photosynthesis. The age of the organisms and their resulting fossil fuels is typically millions of years, and sometimes exceeds 650 million years. Fossil fuels contain high percentages of carbon and include petroleum, coal, and natural gas. Other commonly used derivatives include kerosene and propane. Fossil fuels range from volatile materials with low carbon to hydrogen ratios like methane, to liquids like petroleum, to nonvolatile materials composed of almost pure carbon, like anthracite coal. Methane can be found in hydrocarbon fields either alone, associated with oil, or in the form of methane clathrates.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",143,1066,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
370,device,1367.40,301849.00,300482.00,1367.00,1,"FALSE","false",1764794958031,1764795258513,1764795259880,"Question: does the monorail go to las vegas airport
                                        Context: When the monorail company first announced details of the extension in September 2008, the airport extension was to be built with private funds and was expected to be built by 2012. However, as of March 2011, the Las Vegas Monorail Company was still in the planning phases of the proposed extension to McCarran International Airport with a proposed stop on the UNLV campus.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",91,671,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
371,device,1269.10,302128.00,300859.00,1269.00,1,"FALSE","false",1764794959036,1764795259895,1764795261164,"Question: is national and enterprise car rental the same company
                                        Context: National Car Rental is an American rental car agency based in Clayton, Missouri, United States. National is owned by Enterprise Holdings, along with other agencies including Enterprise Rent-A-Car, and Alamo Rent a Car.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",62,530,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
372,device,1500.20,302644.00,301144.00,1500.00,1,"TRUE","true",1764794960037,1764795261181,1764795262681,"Question: was egypt a part of the ottoman empire
                                        Context: The Egypt Eyalet (1517--1867) was established when the Egypt region came under the direct rule of the Ottoman Empire with their 1517 victory over the Mamluk Sultanate. The interruption of the Napoleon's French campaign in Egypt and Syria (1798--1801) allowed Muhammad Ali's seizure of power from Ottoman Hurshid Pasha, and the founding of the Muhammad Ali dynasty.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",85,660,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
373,device,1385.30,303035.00,301650.00,1385.00,0,"TRUE","false",1764794961045,1764795262695,1764795264080,"Question: has there ever been a movie rated nc-17
                                        Context: This is a list of films rated NC-17 (No One 17 or Under Admitted; originally No Children Under 17 Admitted) by the Motion Picture Association of America's Classification and Rating Administration (CARA). It includes X-rated films reassigned an NC-17 rating, and titles which were originally rated NC-17, but later re-edited for a different rating.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",82,644,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
374,device,1352.60,303393.00,302040.00,1353.00,1,"FALSE","false",1764794962055,1764795264095,1764795265448,"Question: is san pedro laguna part of metro manila
                                        Context: There is a high clamor for the inclusion of San Pedro, Laguna in Metro Manila. Support groups from the local government and non-government organizations are striving to incorporate San Pedro into Metro Manila. No government agency has yet to take action on the proposal.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",72,568,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
375,device,1918.00,304322.00,302404.00,1918.00,1,"TRUE","true",1764794963060,1764795265464,1764795267382,"Question: is a boston terrier a small breed dog
                                        Context: The Boston Terrier is a breed of dog originating in the United States of America. This ``American Gentleman'' was accepted in 1893 by the American Kennel Club as a non-sporting breed. Color and markings are important when distinguishing this breed to the AKC standard. They should be either black, brindle or seal with white markings. Bostons are small and compact with a short tail and erect ears. The AKC says they are highly intelligent and very easily trained. They are friendly and can be stubborn at times. The average life span of a Boston is around 11 to 13 years, though some can live well into their teens.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",136,911,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
376,device,2382.50,305719.00,303337.00,2382.00,1,"TRUE","true",1764794964063,1764795267400,1764795269782,"Question: did william the conqueror have a legitimate claim to the english throne
                                        Context: In the 1050s and early 1060s William became a contender for the throne of England, then held by the childless Edward the Confessor, his first cousin once removed. There were other potential claimants, including the powerful English earl Harold Godwinson, who was named the next king by Edward on the latter's deathbed in January 1066. William argued that Edward had previously promised the throne to him and that Harold had sworn to support William's claim. William built a large fleet and invaded England in September 1066, decisively defeating and killing Harold at the Battle of Hastings on 14 October 1066. After further military efforts William was crowned king on Christmas Day 1066, in London. He made arrangements for the governance of England in early 1067 before returning to Normandy. Several unsuccessful rebellions followed, but by 1075 William's hold on England was mostly secure, allowing him to spend the majority of the rest of his reign on the continent.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",190,1301,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
377,device,2066.80,306791.00,304724.00,2067.00,1,"TRUE","true",1764794965073,1764795269797,1764795271864,"Question: is the cortex of the cerebellum gray matter
                                        Context: Grey matter is distributed at the surface of the cerebral hemispheres (cerebral cortex) and of the cerebellum (cerebellar cortex), as well as in the depths of the cerebrum (thalamus; hypothalamus; subthalamus, basal ganglia -- putamen, globus pallidus, nucleus accumbens; septal nuclei), cerebellar (deep cerebellar nuclei -- dentate nucleus, globose nucleus, emboliform nucleus, fastigial nucleus), brainstem (substantia nigra, red nucleus, olivary nuclei, cranial nerve nuclei).
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",92,781,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
378,device,1952.40,307756.00,305804.00,1952.00,0,"TRUE","false",1764794966075,1764795271879,1764795273831,"Question: did the titanic sank on its maiden voyage
                                        Context: RMS Titanic was a British passenger liner that sank in the North Atlantic Ocean in the early hours of 15 April 1912, after colliding with an iceberg during its maiden voyage from Southampton to New York City. There were an estimated 2,224 passengers and crew aboard, and more than 1,500 died, making it one of the deadliest commercial peacetime maritime disasters in modern history. RMS Titanic was the largest ship afloat at the time it entered service and was the second of three Olympic-class ocean liners operated by the White Star Line. It was built by the Harland and Wolff shipyard in Belfast. Thomas Andrews, her architect, died in the disaster.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",139,952,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
379,device,1266.40,308024.00,306758.00,1266.00,1,"TRUE","true",1764794967089,1764795273847,1764795275113,"Question: is new england baptist hospital a teaching hospital
                                        Context: The hospital is a teaching affiliate of both the University of Massachusetts Medical School and Tufts University School of Medicine. It also conducts teaching programs in collaboration with the Harvard T.H. Chan School of Public Health and the Harvard School of Medicine.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",70,580,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
380,device,1869.00,308898.00,307029.00,1869.00,0,"TRUE","false",1764794968099,1764795275128,1764795276997,"Question: are the mountains in utah part of the rockies
                                        Context: Human population is not very dense in the Rocky Mountains, with an average of four people per square kilometer and few cities with over 50,000 people. However, the human population grew rapidly in the Rocky Mountain states between 1950 and 1990. The forty-year statewide increases in population range from 35% in Montana to about 150% in Utah and Colorado. The populations of several mountain towns and communities have doubled in the last forty years. Jackson, Wyoming, increased 260%, from 1,244 to 4,472 residents, in forty years.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",115,836,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
381,device,2084.10,309988.00,307904.00,2084.00,1,"TRUE","true",1764794969109,1764795277013,1764795279097,"Question: will there be another now you see me movie
                                        Context: Now You See Me is a series of heist thriller films written by Ed Solomon, Boaz Yakin, and Edward Ricourt. They focus on the actions of a team of illusionists named ``The Four Horsemen'' who pull off near impossible heists. The series features an ensemble cast including Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher, Dave Franco, Michael Caine, Lizzy Caplan, and Morgan Freeman. The first film was released in 2013, while the second was released in 2016, and a third film is currently in development and set to be released in 2019. The series has received mixed reviews from critics and audiences and grossed nearly $700 million worldwide.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",138,953,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
382,device,1850.80,310847.00,308997.00,1850.00,1,"TRUE","true",1764794970117,1764795279114,1764795280964,"Question: has a school shooting happened in a private school
                                        Context: This article lists in chronology and provides additional details of incidents in which a firearm was discharged at a school infrastructure or campus in the United States, including incidents of shootings on a school bus. This list contains school shooting incidents that occurred on the campuses of K-12 public schools and private schools as well as colleges and universities. It excludes incidents that occurred during wars or police actions as well as murder-suicides by rejected suitors or estranged spouses and suicides or suicide attempts involving only one person. Mass shootings by staff of schools that involve only other employees are covered at workplace killings. This list does not include bombings such as the Bath School disaster.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",145,1052,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
383,device,2070.50,311927.00,309856.00,2071.00,1,"TRUE","true",1764794971123,1764795280979,1764795283050,"Question: is there a difference in structure of the two atria
                                        Context: Humans have a four-chambered heart consisting of the right atrium, left atrium, right ventricle, and left ventricle. The atria are the two upper chambers. The right atrium receives and holds deoxygenated blood from the superior vena cava, inferior vena cava, anterior cardiac veins and smallest cardiac veins and the coronary sinus, which it then sends down to the right ventricle (through the tricuspid valve) which in turn sends it to the pulmonary artery for pulmonary circulation. The left atrium receives the oxygenated blood from the left and right pulmonary veins, which it pumps to the left ventricle (through the mitral valve) for pumping out through the aorta for systemic circulation.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",140,1004,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
384,device,1485.00,312423.00,310938.00,1485.00,0,"TRUE","false",1764794972127,1764795283065,1764795284550,"Question: do you qualify for the world cup if you host it
                                        Context: The hosts of the World Cup receive an automatic berth. Unlike many other sports, results of the previous World Cups or of the continental championships are not taken into account. Until 2002, the defending champions also received an automatic berth, but starting from the 2006 World Cup this is no longer the case.
                                        Instructions: Answer with ONLY the word ""true"" or ""false"". Do not provide any explanation or additional text.
                                        Answer:",84,619,1764794585358,1764795480133,always_device,once-per-sec,onnx-community/Llama-3.2-1B-Instruct-ONNX,meta-llama/llama-3.2-1b-instruct
